Customer_ID,Churn
a92a2c2b-e0dc-48b4-8636-00bb7ec0075c,1
1205eac3-3ba7-48b3-87a0-c84a6bfd627c,0
8c964c57-535e-4716-a18e-bbb2353606c6,0
f7c25766-0be8-4258-b56f-758b2b584dbd,1
ae9ff73d-c3b2-49bf-b73e-c33dd7515817,0
6e56f090-fe53-420a-980c-6ff3c3f4e0c1,1
3b30eab1-1645-4a40-9f35-30112380d2dd,0
3f3f171c-eb25-46a8-9211-3e93082067fc,0
fa86c3dd-d378-4e99-a0c7-19d612f9df21,0
587ca91e-fca1-4d59-9ec2-fd016063c6e4,0
b44f6b9a-9b41-48b1-93a5-c88cdcca1ced,0
d83c425b-8676-4562-91c7-f4c8bb0fbd4a,0
67524ba8-0032-4c02-84de-e018efc61a64,1
f4812073-2edc-4795-a583-6e52c0b1f2ff,1
c7ce3bb2-39b3-4bf1-a776-923ca4282198,1
c561757d-a6fd-4458-877e-0901c271c767,0
8dc61e1d-3b52-4b6d-a0d3-f3b7b21ed081,1
e653dd79-0a08-4f8e-92a3-cf62801c0974,1
7d4320e1-83ff-4b54-a627-ca07391c047c,0
0807f431-9bed-48e5-a84c-954c4709292c,1
0b1a3dea-6e3e-4284-8070-e7ae56f3bb60,0
e2ff415d-23a1-4f2c-a4ba-250bd5678daa,1
aff17e8a-fccb-49cd-a3c2-3348ffec8314,1
4f4eb05f-c2fd-41eb-a56d-3c66c64b77d3,0
75f68658-60fd-4385-8cf8-4e423f1db9aa,0
6e600b29-8d02-43f4-9d7d-e37d59daa961,0
f7ac5499-8131-4f2e-9136-aa079837e3f3,0
864d33fe-5d79-494a-9a21-6bc55a0f79c8,0
402b95ff-88ae-43a9-ba23-0f161d508458,0
04a581f0-3f76-4448-a195-f3f2fdd0a5e4,1
f6621bd3-d9bc-4cde-b893-cb2115d6953b,0
bb1edf26-adec-46e7-8dfb-2d0bb07c25c4,0
166f401a-6eff-41a5-b4e5-974164cd6a13,0
00b6122a-bdac-47b1-8a21-3393ec35b3d3,0
a45d002c-4f50-4904-a7df-9a94c98f7d7b,0
6626e92d-36c4-4445-8528-b25e8e5d1d6c,0
c2b824fe-6db3-4991-a597-049d39bfd355,0
f7d2e353-887e-4cba-bde9-03864464dfb3,0
f57341bc-4462-47bf-bac3-0f5b8698f7ad,1
e09d798a-0a4a-47b8-a9ae-5538a3395900,0
00d763d8-11e3-422d-9739-f222c01c064e,0
e1b61ee2-1e1c-40ab-a599-23cb0df899a4,0
056d8e83-c296-44e8-a720-77772a2b30d9,1
abdc961a-6ce1-44e9-9241-3a72bc95baf4,1
b7891328-0ecf-4c80-84ae-d50b8fb9dca4,0
86d75b84-6540-45bb-a065-3c4cb93b5492,0
30a8aaf1-e042-45c4-8b6d-5b327f3fabf9,1
13984516-0858-4d8f-ba2b-4b51f22e49fc,0
f369e0b7-15cc-4e88-8088-68aa68754fc1,0
d648ec8b-2f47-4719-a92c-a24ca9330fc0,1
7323dcfb-3403-4fbf-9ee6-cdfb3b64d992,0
c4ec3db7-2677-426b-b880-e4ef14be61b0,0
693e2678-1726-4d39-bca7-107bd1cc0dd2,0
b95f234d-c38a-4fb6-ab8a-0b1ccde0be17,0
f70b0efb-7f92-4635-a488-f434c9d23ccf,0
fa429e2a-c256-4e76-b5a9-0991387f9620,0
7f1ffa1d-feba-4004-86a9-41c8158cadac,1
4a5f1269-df1d-4dbb-8ed3-256665d03915,0
7194a577-0aad-41ae-87c5-fdfef20de399,0
3240863c-ff55-4bc5-822c-f1ac3d793457,0
9ec6170e-6967-4882-82b1-bb80c2e6ba41,0
57489b55-8ec7-4efa-be0b-3a6a4b48bc4b,0
6d7da145-3666-4b40-a247-fe51ba76fee9,0
5adbc00c-b4d9-4d3e-bf64-64b48283b9f1,1
b10113e5-a35f-418b-ac2c-b0b34921ae07,0
05a413ec-8594-4ad2-8419-9aa7da60f613,0
a8f31969-cb89-4b25-9dd7-ef5b554e0398,0
20f70918-e9d3-4726-82ab-19d3702de5c1,0
6812df7e-27ab-4f95-8f3e-15f32374d046,1
11dc3c21-8cf4-4b3b-bc5a-ae9de49994a6,0
75278f2b-d263-43c3-8f8d-0f8d12701d84,0
32d8af26-dc1f-4dca-beee-9f5f1f81bc8e,1
17dd43fa-5d0a-4790-85d7-a83ee0192c32,0
95edf101-16b4-492d-ac8b-f5d05911fe1c,0
a575333a-d1c0-4ff1-8e1b-d24e6ac05bb3,0
ae332431-9a58-49df-9bfc-a732eb31173d,0
8ef459fd-6135-48fa-b824-c93c17c3e856,0
7457c808-bde5-4baa-b896-70170f573dcb,1
c2efc6ef-144e-4400-876b-129a949dc37d,0
93213f89-6907-4e63-835d-d690e47da59a,0
9b4a76ea-8cda-4325-9a73-f068095e99c2,1
308ee0fd-67e7-4de2-b84c-b443bb7fffa8,0
6ce807e4-3daf-4175-806d-b5bced4f2871,0
8abf46a8-7cae-4762-8c72-40f3d9aa83b1,0
0751fe28-fce4-4659-a871-b7cbf092d59d,0
af35745c-ac6c-40e2-8254-c8f63b963437,0
f1e4bfd8-cfb6-4135-b383-f6c6a10afc4e,1
144bcdd0-6d96-4c03-b2c1-4ac19dbedd23,0
8e8060c2-1d04-4ee8-9115-dfd1feeb7a73,0
a32dea8c-05c2-469f-9ae2-de824b0f4903,1
279ca686-8522-4c00-9f5d-fc1979542347,1
d88de29a-904d-4303-a998-6086063e4a6c,0
1c9ed966-573f-4b46-947d-e8db68d89841,0
81f88ea5-18be-44fd-ae58-9eaa14ddf81d,0
415e3feb-9e6c-430a-8911-b9cd9666e840,0
b935a015-0c64-4a21-bc3b-090963f3acdf,0
c03eb2c6-fcf5-447f-a69e-66b51f4e5a8b,0
2be824c5-966f-45cc-b60e-fc9577ef93d5,0
455775f7-1b62-446e-8908-2c8ec4d4821f,0
b569a2b8-2cdf-4289-9b27-4fec5003eb05,0
ff6e5ccc-243b-44da-a6e6-bc67dd056495,1
78eecf4c-4f43-4be1-ab67-60c36a0ccf41,0
0bff012f-c83e-4549-b8ae-9ab436c52b64,0
8cb2e363-6db1-4dcd-a0a3-5edc7aa3cb71,0
1b25460a-55c1-4672-9401-b18dfcac773b,0
a8b58eed-5728-4811-8155-052dbc420542,0
d10df7aa-b162-4f6c-920c-547a98ed6967,0
dce37efb-a5fb-49c8-95d0-e5c3c9efe4b8,0
a43a111f-f29b-407d-ada6-677aee8f18fc,1
c199db66-7fb7-4946-9e6e-566a371d80ef,0
1e9b572e-a6c1-46a7-93af-3486b84ab6ca,1
3ff75096-cbd6-4af3-8b68-711ff5c7c28f,0
ed97980c-aefe-41ef-81bc-2ccec76d2844,0
c1333d4e-cd8d-438b-88ec-bed61961b996,0
55476533-985d-4739-89b1-663fdaad45d8,0
3812c87b-c3bb-47b9-a30e-19a5c8c0251e,1
9c0acc61-935d-433b-96ef-a62175e0fec4,1
aae215a5-990d-49e1-9ff7-19b4af460ea4,0
9e84ff68-5b27-433b-a7a6-adde7a175001,0
9acb7690-cf13-46d0-bc23-f8bde3914fa6,0
e77a85f1-863f-45c8-86e9-8e073bf4fde9,0
b81940ac-aea2-49e7-a1ba-c99d6f7538c7,0
fca9b27d-9fed-46c7-9d54-1b060cdd133e,0
c9920c72-6927-444d-9d2c-e078ca985cff,0
81fc2293-89f5-4a30-a6d7-43312f369231,0
00dd7555-e6ad-4f75-b3b8-b8add22d82b0,0
98f0127b-7d46-465d-af24-8f140a9e0ad2,0
eabde2f3-902d-464c-9337-72041c715829,1
08e47033-41c3-4e0e-9b5f-f4dd93bd0bc6,0
d950e409-f72c-417c-9c89-d502e802ac26,0
13c13e15-4647-41ff-bdfe-c5eefe9e886a,0
654208c9-3b3b-49a6-929a-0b8cb42eecfd,1
cbb2680f-7b94-457b-a167-5cba5232fcbf,0
a263d6f0-362e-4d40-8242-d640d60373e9,0
63eb665b-4e2c-4daf-9633-b04fed3d5b9e,0
395dbd5f-2458-44dd-9c82-b323b9b61a4a,1
a2540648-3d2c-445d-94cb-2778638d0bd2,0
8a68eef3-4472-4601-9dff-8a4cff0bbf30,1
c328c748-a5b5-4959-b1cf-a0a36143b2a7,0
bd212722-4e57-4c58-88ef-a9d6421635a1,0
39562b8a-06c9-46c1-939a-e2a128b7f700,0
b20ce9af-3291-4077-9aad-c6dccaa04f55,0
ed5a17de-2216-4269-940d-5d0e2beb1e5a,0
d71abc78-8693-47c1-9740-db24b68c0ac4,0
97883a7a-3b55-46ff-8b17-58ea86ace2e3,0
86c679fa-1abd-41c6-8789-fb438e7b2da6,0
7973aa9f-21d6-4597-bc79-9b4445f204b2,0
5136558d-b1b0-4925-93b6-e175a4d52bdc,0
6d9e2061-de3f-4d93-abd9-f49c2f77e06e,1
c86eceac-c540-49e0-88ae-269403dc97f9,0
ff718565-e538-4160-9f9e-a593e8ebe96b,0
812f4449-aab8-4f14-affb-a52dc1866b7b,0
b094f1f6-7108-476a-97eb-2f8b24dfb32e,0
8885d270-2ee9-4709-987c-3c835277bdaa,0
47c59e6d-184d-403c-a963-31ae055c41bb,1
99cf3949-f6a4-416c-8e5d-f9738e30a525,0
3081e375-17f3-4427-b376-48ab97f129c2,0
3bea4b74-5881-47df-bf0c-25ba647c9890,1
4a216f28-f4ec-423c-bbd3-622cea2c5539,0
60712be4-1566-430b-879a-56718628d834,0
65f4e13a-183b-4c8c-a3b6-4e25b9fa2373,0
fba554e5-7e3a-4ec6-b2a0-89acb621f1fd,1
424fc57c-de97-4952-ae34-15fec46d2fc4,1
f2c4427d-2ae3-44b1-88e2-e77cf05bec24,1
baa60ac1-2c80-4414-aba3-03f4b8c5c2fc,0
7d9fd260-8ea9-4132-b268-0870fd59125d,0
d145250d-7799-40ab-9bba-0a7c0197aee6,0
971e5afa-6590-46c6-9fa0-a20999470f69,1
a969c66c-7d5c-414b-b193-26ac8bee7069,0
1e0b9885-3e81-46a0-a5fa-2dbf6ba9d952,0
76561c92-06d1-4c9f-b8c9-915459d5a728,0
33abb10e-75fe-464f-b550-1b499f6e8f2e,0
57b89e2b-8b7a-4317-9b31-824e08bd8e48,0
b49e218f-4225-4595-9afd-b39cd57c3ba0,1
0be0e98b-bfe5-437c-bd30-bdfbbcb25c6b,0
30e84c5f-853b-4e9f-8f9e-a49afe68748b,0
d789064f-0b52-4129-83c6-f1a0c45fc9fb,1
97c8415f-5a70-4b8b-9169-27b63b2f9624,0
e578ba37-fb2b-4212-bbad-3f52c2724dfa,0
edb86208-359f-40f6-bb01-071fd5f7f6f0,0
46b36752-394d-41de-8ab0-78bc3d4f83de,0
cc64cf14-ce7f-4022-a776-d1833986633d,1
d05bfb06-73c2-44e2-b3e8-a05c6256163a,0
59679ca3-c5c7-4540-80dd-c33134376636,0
12d4979d-3025-4bef-890d-350c0f44451e,0
469f0b6f-54ba-4308-a2cf-ce47b7559a9d,0
8fc6c411-33b9-4d56-b74b-3d3420f68496,1
53cff1dc-69d6-4020-8111-3ead9e0bb220,0
bb773701-275a-4f86-95aa-338f39ced865,1
3dc57fdd-32a7-4bc0-b43c-e67c3fbc7208,1
ab75c9b1-3184-4f1d-a627-05636a556d34,1
2a0049f3-67ee-4341-8bee-606c728a85eb,0
686a93b7-5205-49a1-9334-8538ffff5100,0
57b80b90-8866-4a57-bbb8-43ea189f725a,0
ef218d11-5fe4-48a9-8a2d-0a4cd1e9a435,1
589fcd2e-5757-4bc1-bbf7-519579d6f1cc,0
da8a672b-716c-49ce-9e13-c62316ede9e9,0
dc6be30e-956c-4203-bdd6-429063eaa7e2,0
88ada823-e73b-4a47-bde4-6585f9d529d4,0
7bb543e6-7bb7-4553-bf40-7694a6c00305,0
d89e7d01-d8ac-4070-83bd-609a06afbd4f,0
fc09e6a1-60f2-43b5-8fbf-65700638f4cb,1
f7bfba13-4fde-4c11-a584-60abd30d22d6,1
acc2f637-600c-4571-81d4-7e1bee9041d3,0
38c8c30e-5836-45f2-8228-64fed5d8e4aa,0
7006906a-5a0b-4001-bab1-179db13cb7e6,1
2e41ef4e-5f84-42c6-90bc-68008f2f52d5,1
c74a3e58-20a3-409e-a643-448c7d120cde,1
82cb7095-3d67-4880-b795-1827eff19b4f,0
7278be34-99f5-49a3-97cd-f938434c8294,0
f20348fa-2403-49c4-8821-1b5a0bd8e628,1
e92a2c0d-3330-4f8d-ab94-e37bcadb8ffd,1
f301188e-f81b-4218-ab13-31543b516481,0
909bdbed-9b5b-447c-87cd-555f3ae3dd27,0
321d4bb8-95d9-4db8-8459-5562e7122133,0
5052419f-ef8d-4f5c-aad5-36f3553b958c,1
d0586a17-1b60-45f6-8fbe-bd59ba7e30d7,0
9a385a88-8d13-4d80-9235-65235b9c6f92,1
ec9a9d11-927d-471e-8d2a-6067120b62e6,0
d6b00a79-beee-4d89-a364-6b63a41abeca,0
ba32778d-29f8-4769-82cb-7f15e3eacc62,1
6189fb85-2f5d-47bd-a2b2-22ca8a327349,0
18cb24d4-1d73-46b1-b481-e7d27770f4a1,0
59ab57df-b2a7-4427-b896-0141f271f0f2,1
06b0e5fe-dee3-46b8-911f-08537ab2b553,0
d297bf91-33c8-496f-a745-c24ebee9f03e,0
cce9d319-e978-44e8-b254-faf8b7e06bc7,0
ab670536-8726-4506-91fa-b83a8a2fc49f,0
889c9b25-fa44-4133-bb30-4c5c5ad67984,1
04544fab-6ba5-42d8-943a-d287aeb254d7,0
42937c12-c4e0-4c2a-9fff-a7630ae7da37,0
30dd0d3c-92c1-4014-ae74-25b528584c4e,0
9e3345ef-f180-4125-ace4-e9733a3e4a61,0
a11d5705-4d07-4f22-a67b-d18319cc39f2,0
f04f8e77-4b95-4d2b-a3a3-a9b65cc30835,0
f3dff7f0-43f2-4e75-9878-d057596ad500,0
8d153ab3-1f16-4ff6-b51e-cc1f0eb5c408,1
027e799b-9b33-43dd-847a-685eaab83196,1
3d4f0fd1-4ef0-4117-bde8-83019c96b121,0
5e779173-3452-448e-9817-f27338b73ff5,0
06796eb8-165f-48da-9daf-cfea5baa46c7,0
3661d1d6-9bef-4b12-8735-1797f0daa2c1,1
81051585-a3f2-4eed-8f7a-15ddb26af3b4,1
a0519a5b-a0b6-4e65-acbb-98a50827b597,0
74eb16cc-aed7-47ab-bed1-dc3c21948e46,1
fb581938-0b1f-4eb1-a4fd-d011162543f1,0
bb2ff112-4e39-4cd2-a403-45849e469dcc,0
d893d396-072f-44bb-b039-c5b355c10cea,0
1ee3df52-3ced-4328-ad44-b3a6234c00ef,0
ec327ddd-ecd0-4134-b919-03c643aa43c8,0
38e06ca6-6237-4964-a4d3-f23b51a539a0,0
dde7a26c-c60a-413e-bcc0-e8fc6c7e6452,0
38f92cfb-a200-42ad-8957-a960c0f1f114,0
c7774a99-abbe-44f0-a9a6-f21718e1c294,1
6e7792fe-a520-478d-8e38-300da361735b,1
9bf805e8-c5d4-4145-be0c-e81c64f49613,0
a0765bd1-adcf-4233-802d-c85fa6e65792,0
24e8af1c-8d04-4d1c-8034-2b479dd0c68c,0
07c8a94b-9042-485b-a12c-39e109250b59,1
7e4790a7-5690-46f6-a326-ac3f27e72b00,0
5c3fc77a-2c28-46ac-960b-64b8bad5b3dd,1
d45d5c10-4715-4bd0-af6b-874188196d87,0
08975dd3-7098-49f9-92b0-73fc5183116d,0
141f27bb-b9c2-4e8f-85ac-11979e96cb58,1
6fcae09c-1ac1-4172-b797-02b7805657c0,0
2b6835b8-27aa-4904-945c-e95b51899851,1
3863bdf0-c202-4f27-8955-0289c81492f1,0
8a0a56c6-fead-49ed-811b-95014b338675,1
ef252ab2-87ce-4b09-aed9-d1dfefff3138,0
1866c5b6-08c5-4537-b472-3c3f6c6677bf,0
48a49d80-c177-4a6e-859b-0f92e7c60efd,1
92c6b8ad-496e-4ed2-a046-abfd361f28c0,1
dc4846a0-abbd-4215-9602-0bc9677e98d4,0
2634f6ba-0321-414e-a59c-3d182940cecb,0
15938821-a0ff-4d54-a3e3-ad0c9484f61d,0
2e4a759d-19b8-4581-9359-00dd9fa6ea5e,0
d483c1fc-0561-4c13-90af-40b3ca17dba1,0
9c4cde92-6e5c-4d43-93f7-b4445aca7d2c,0
063aeb9f-32a2-4c24-aa39-163306d9d470,0
1a7dfb0f-0b5a-4ff2-8be4-405f7bec3e19,0
e547b03a-d564-4c9a-8bc1-825141c14e1f,0
7139fab0-1b19-45ec-8b77-507b7a2c8d37,0
244058bc-88be-42f8-bce8-bf2126d2a505,0
aae33378-581f-4a43-9688-56be1f7f7296,0
ae3e062d-1bda-45d5-b920-e838043aa986,1
a1745d80-6919-4f2a-b512-bc340144bbd1,0
c5aa21d6-0c97-49a9-a6f0-a573705b8297,0
18a718a8-2f01-4eb3-acc5-cd976aef387b,0
